referrer,views_total,views_unique
Google,286,138
github.com,242,64
vizro.readthedocs.io,60,22
mckinsey.com,33,22
medium.com,25,8
huggingface.co,22,4
community.plotly.com,18,10
search.brave.com,16,3
youtube.com,10,6
vizro.mckinsey.com,8,6
