url_path,views_total,views_unique
/mckinsey/vizro,507,246
/mckinsey/vizro/pulls,282,17
/mckinsey/vizro/tree/main/vizro-mcp,189,111
/mckinsey/vizro/pull/1328,83,15
/mckinsey/vizro/blob/main/vizro-mcp/README.md,70,43
/mckinsey/vizro/issues,57,22
/mckinsey/vizro/pull/1330,43,19
/mckinsey/vizro/tree/main/vizro-mcp/src/vizro_mcp,39,15
/mckinsey/vizro/pull/1301,39,9
/mckinsey/vizro/pull/1334,38,4
