referrer,views_total,views_unique
github.com,524,98
Google,262,118
vizro.readthedocs.io,165,59
mckinsey.com,44,31
community.plotly.com,42,15
Bing,31,5
statics.teams.cdn.office.net,10,6
vizro.mckinsey.com,10,6
medium.com,10,6
youtube.com,9,5
