referrer,views_total,views_unique
github.com,541,110
Google,244,115
vizro.readthedocs.io,137,40
mckinsey.com,31,26
linkedin.com,27,14
l.threads.com,23,12
community.plotly.com,21,6
statics.teams.cdn.office.net,15,5
medium.com,13,8
Bing,12,8
