url_path,views_total,views_unique
/mckinsey/vizro,113,75
/mckinsey/vizro/tree/main/vizro-mcp,27,16
/mckinsey/vizro/pulls,24,5
/mckinsey/vizro/pull/1354,22,5
/mckinsey/vizro/pull/1364,14,12
/mckinsey/vizro/pull/1348,11,3
/mckinsey/vizro/tree/tests/update-js-tests,9,8
/mckinsey/vizro/pull/1354/files,8,1
/mckinsey/vizro/pull/1365,6,3
/mckinsey/vizro/pull/1364/files,5,5
