referrer,views_total,views_unique
github.com,327,69
Google,242,116
vizro.readthedocs.io,114,46
linkedin.com,31,9
mckinsey.com,29,23
Bing,29,12
medium.com,29,6
community.plotly.com,24,16
substack.com,10,8
hub.docker.com,8,5
