referrer,views_total,views_unique
github.com,307,78
Google,226,109
vizro.readthedocs.io,86,38
mckinsey.com,37,21
linkedin.com,30,7
Bing,27,11
community.plotly.com,25,16
medium.com,25,5
statics.teams.cdn.office.net,11,5
search.brave.com,11,4
