referrer,views_total,views_unique
github.com,256,75
Google,148,87
mckinsey.com,50,28
vizro.readthedocs.io,40,17
chatgpt.com,13,5
t.co,11,9
linkedin.com,11,8
skills.sh,6,1
teams.public.onecdn.static.microsoft,5,5
search.brave.com,5,3
