referrer,views_total,views_unique
github.com,455,105
Google,194,121
vizro.readthedocs.io,167,56
l.threads.com,123,83
mckinsey.com,44,31
linkedin.com,31,8
medium.com,22,14
community.plotly.com,15,6
Bing,14,10
hellodash.pythonanywhere.com,12,2
