referrer,views_total,views_unique
github.com,247,56
Google,233,115
vizro.readthedocs.io,170,37
community.plotly.com,50,11
mckinsey.com,46,30
hub.docker.com,28,9
Bing,27,12
linkedin.com,22,4
l.facebook.com,8,8
statics.teams.cdn.office.net,8,5
