referrer,views_total,views_unique
github.com,328,93
Google,152,74
linkedin.com,39,6
mckinsey.com,37,27
vizro.readthedocs.io,35,20
hub.docker.com,7,4
skills.sh,6,1
chatgpt.com,5,4
pypi.org,5,1
community.plotly.com,4,3
