referrer,views_total,views_unique
github.com,249,63
Google,123,75
mckinsey.com,47,22
vizro.readthedocs.io,33,13
linkedin.com,15,8
chatgpt.com,14,11
tom-doerr.github.io,10,4
search.brave.com,6,3
doubao.com,5,1
Bing,4,4
