referrer,views_total,views_unique
github.com,269,66
Google,154,83
vizro.readthedocs.io,46,17
mckinsey.com,33,20
chatgpt.com,27,11
linkedin.com,11,10
Bing,6,6
Baidu,5,3
doubao.com,5,1
tom-doerr.github.io,4,2
