referrer,views_total,views_unique
github.com,297,67
Google,155,79
vizro.readthedocs.io,39,17
mckinsey.com,36,20
chatgpt.com,26,13
linkedin.com,15,8
tom-doerr.github.io,10,4
doubao.com,5,1
Bing,4,4
l.threads.com,3,3
