referrer,views_total,views_unique
github.com,485,84
Google,204,117
vizro.readthedocs.io,128,32
linkedin.com,44,9
mckinsey.com,31,16
community.plotly.com,21,8
skillsplayground.com,14,2
Bing,10,6
medium.com,10,6
statics.teams.cdn.office.net,10,5
