referrer,views_total,views_unique
github.com,471,85
Google,196,119
vizro.readthedocs.io,142,33
mckinsey.com,38,18
linkedin.com,38,8
community.plotly.com,12,8
Bing,10,7
statics.teams.cdn.office.net,10,5
skills.sh,7,1
medium.com,5,4
