referrer,views_total,views_unique
github.com,412,135
Google,316,142
vizro.readthedocs.io,256,49
Bing,70,3
hub.docker.com,63,25
community.plotly.com,50,24
mckinsey.com,40,32
away.vk.com,30,24
swe-bench-plus.turing.com,16,1
huggingface.co,12,4
