referrer,views_total,views_unique
github.com,250,51
Google,244,138
vizro.readthedocs.io,175,40
mckinsey.com,46,36
community.plotly.com,44,13
linkedin.com,31,6
Bing,17,7
DuckDuckGo,9,5
hub.docker.com,5,5
l.facebook.com,5,5
