referrer,views_total,views_unique
github.com,748,126
Google,400,126
vizro.readthedocs.io,167,44
Bing,76,7
community.plotly.com,60,22
chatgpt.com,33,1
glama.ai,28,9
mckinsey.com,27,22
medium.com,24,10
pulsemcp.com,7,4
