referrer,views_total,views_unique
github.com,652,126
Google,306,118
vizro.readthedocs.io,177,52
Bing,50,6
community.plotly.com,48,17
mckinsey.com,35,23
chatgpt.com,33,1
medium.com,17,11
glama.ai,17,6
huggingface.co,10,3
