referrer,views_total,views_unique
github.com,184,69
Google,148,75
linkedin.com,59,10
vizro.readthedocs.io,40,23
mckinsey.com,39,30
hub.docker.com,11,5
chatgpt.com,8,7
skills.sh,6,1
medium.com,5,5
pypi.org,5,1
