referrer,views_total,views_unique
github.com,562,157
Google,291,118
vizro.readthedocs.io,214,73
community.plotly.com,45,23
mckinsey.com,44,35
hub.docker.com,44,25
away.vk.com,32,24
medium.com,28,17
vizro.mckinsey.com,22,10
py.cafe,17,1
