url_path,views_total,views_unique
/mckinsey/vizro,1036,634
/mckinsey/vizro/pulls,185,17
/mckinsey/vizro/pull/1533,78,36
/mckinsey/vizro/tree/main/vizro-mcp,75,58
/mckinsey/vizro/pull/1539,63,14
/mckinsey/vizro/pull/1481,47,13
/mckinsey/vizro/pull/1502,43,12
/mckinsey/vizro/pull/1544,40,11
/mckinsey/vizro/issues,36,24
/mckinsey/vizro/pull/1541,34,4
