url_path,views_total,views_unique
/mckinsey/vizro,739,346
/mckinsey/vizro/pulls,316,17
/mckinsey/vizro/tree/main/vizro-mcp,206,123
/mckinsey/vizro/pull/1226,170,6
/mckinsey/vizro/blob/main/vizro-mcp/README.md,139,75
/mckinsey/vizro/issues,94,26
/mckinsey/vizro/pull/1239,90,15
/mckinsey/vizro/pull/1226/files,67,6
/mckinsey/vizro/pull/1229,50,8
/mckinsey/vizro/pull/1238,41,9
