referrer,views_total,views_unique
github.com,451,111
Google,197,125
vizro.readthedocs.io,177,60
l.threads.com,125,84
mckinsey.com,36,24
linkedin.com,28,7
medium.com,23,15
community.plotly.com,15,6
Bing,13,10
hellodash.pythonanywhere.com,12,2
