referrer,views_total,views_unique
github.com,326,88
Google,227,95
vizro.readthedocs.io,213,38
mckinsey.com,55,33
community.plotly.com,16,8
statics.teams.cdn.office.net,12,7
linkedin.com,11,10
Bing,11,5
search.brave.com,5,5
perplexity.ai,5,2
