referrer,views_total,views_unique
Google,261,106
github.com,238,63
t.co,122,106
vizro.readthedocs.io,67,30
l.facebook.com,63,40
m.facebook.com,59,56
Bing,34,17
community.plotly.com,33,13
linkedin.com,33,7
lm.facebook.com,30,26
