referrer,views_total,views_unique
github.com,344,66
Google,272,117
vizro-demo-gapminder.hf.space,83,3
vizro.readthedocs.io,54,24
mckinsey.com,50,39
community.plotly.com,24,8
youtube.com,23,4
huggingface.co,23,3
medium.com,19,7
vizro.mckinsey.com,17,6
