referrer,views_total,views_unique
github.com,258,75
Google,256,218
vizro.readthedocs.io,35,16
mckinsey.com,28,21
Bing,11,4
linkedin.com,5,4
dashboard.gitguardian.com,5,2
community.plotly.com,4,3
medium.com,4,3
yandex.ru,4,3
