referrer,views_total,views_unique
github.com,414,65
Google,251,118
vizro.readthedocs.io,93,26
vizro-demo-gapminder.hf.space,83,3
mckinsey.com,46,38
youtube.com,30,5
community.plotly.com,24,7
vizro.mckinsey.com,18,7
medium.com,17,5
hellodash.pythonanywhere.com,14,1
