referrer,views_total,views_unique
github.com,162,72
Google,94,69
mckinsey.com,44,32
vizro.readthedocs.io,28,18
habr.com,10,8
chatgpt.com,9,6
linkedin.com,9,5
DuckDuckGo,8,3
teams.public.onecdn.static.microsoft,7,6
Bing,7,2
