referrer,views_total,views_unique
Google,598,576
github.com,221,64
vizro.readthedocs.io,33,17
mckinsey.com,25,19
Bing,11,4
linkedin.com,8,5
yandex.ru,8,5
dashboard.gitguardian.com,5,2
chatgpt.com,3,3
medium.com,3,2
