referrer,views_total,views_unique
github.com,238,74
Google,145,87
mckinsey.com,57,26
vizro.readthedocs.io,34,15
t.co,13,10
chatgpt.com,12,4
linkedin.com,7,5
skills.sh,6,1
search.brave.com,5,3
teams.public.onecdn.static.microsoft,4,4
