referrer,views_total,views_unique
github.com,486,139
Google,278,102
vizro.readthedocs.io,185,63
community.plotly.com,57,26
mckinsey.com,40,34
swe-bench-plus.turing.com,33,3
hub.docker.com,31,18
vizro.mckinsey.com,26,11
medium.com,25,16
py.cafe,19,3
