referrer,views_total,views_unique
github.com,275,65
Google,140,80
mckinsey.com,44,22
vizro.readthedocs.io,35,15
chatgpt.com,20,12
linkedin.com,15,8
tom-doerr.github.io,10,4
search.brave.com,6,3
doubao.com,5,1
Bing,4,4
