referrer,views_total,views_unique
Google,205,96
github.com,97,42
vizro.readthedocs.io,67,25
linkedin.com,39,6
Bing,34,16
mckinsey.com,28,23
levelup.gitconnected.com,18,16
medium.com,8,4
community.plotly.com,6,4
hub.docker.com,5,4
