url_path,views_total,views_unique
/mckinsey/vizro,783,419
/mckinsey/vizro/pulls,172,13
/mckinsey/vizro/tree/main/vizro-mcp,71,46
/mckinsey/vizro/pull/1558,63,9
/mckinsey/vizro/tree/main/vizro-e2e-flow,60,31
/mckinsey/vizro/issues,48,17
/mckinsey/vizro/pull/1561,48,7
/mckinsey/vizro/pull/1569,47,10
/mckinsey/vizro/pull/1559,32,9
/mckinsey/vizro/pull/1570,32,6
