url_path,views_total,views_unique
/mckinsey/vizro,643,451
/mckinsey/vizro/tree/main/vizro-e2e-flow,58,31
/mckinsey/vizro/pulls,44,15
/mckinsey/vizro/issues,35,20
/mckinsey/vizro/tree/main/vizro-mcp,28,23
/mckinsey/vizro/pull/1705,14,6
/mckinsey/vizro/issues/1750,13,5
/mckinsey/vizro/pull/1753,12,5
/mckinsey/vizro/tree/main,10,7
/mckinsey/vizro/releases,10,5
