referrer,views_total,views_unique
github.com,519,91
Google,273,115
vizro.readthedocs.io,208,72
community.plotly.com,59,26
mckinsey.com,40,32
swe-bench-plus.turing.com,35,4
vizro.mckinsey.com,27,4
medium.com,24,10
huggingface.co,21,3
hub.docker.com,18,12
