referrer,views_total,views_unique
github.com,562,156
Google,290,116
vizro.readthedocs.io,205,67
mckinsey.com,49,39
community.plotly.com,44,22
hub.docker.com,43,24
medium.com,29,18
vizro.mckinsey.com,17,8
py.cafe,17,1
pulsemcp.com,15,8
