referrer,views_total,views_unique
github.com,282,88
Google,144,73
linkedin.com,41,7
mckinsey.com,35,25
vizro.readthedocs.io,35,19
hub.docker.com,7,4
skills.sh,6,1
chatgpt.com,5,4
pypi.org,5,1
community.plotly.com,4,3
