referrer,views_total,views_unique
github.com,209,61
Google,156,85
vizro.readthedocs.io,73,32
mckinsey.com,31,21
linkedin.com,29,5
Bing,15,10
levelup.gitconnected.com,14,14
hub.docker.com,11,6
medium.com,8,4
DuckDuckGo,6,4
