referrer,views_total,views_unique
github.com,289,68
Google,151,83
vizro.readthedocs.io,34,17
mckinsey.com,32,18
chatgpt.com,25,12
linkedin.com,15,12
Bing,6,6
tom-doerr.github.io,6,3
Baidu,5,3
doubao.com,5,1
