referrer,views_total,views_unique
github.com,205,85
Google,142,64
vizro.readthedocs.io,41,21
mckinsey.com,33,22
linkedin.com,12,8
lnkd.in,8,1
l.threads.com,3,3
community.plotly.com,2,2
mckinsey.sharepoint.com,2,2
statics.teams.cdn.office.net,2,2
