referrer,views_total,views_unique
Google,274,112
github.com,239,60
t.co,123,107
vizro.readthedocs.io,68,30
l.facebook.com,61,38
m.facebook.com,56,53
Bing,41,16
linkedin.com,34,8
lm.facebook.com,29,25
mckinsey.com,26,20
