referrer,views_total,views_unique
Google,274,107
github.com,247,55
t.co,123,107
l.facebook.com,63,40
vizro.readthedocs.io,63,27
m.facebook.com,59,56
Bing,35,17
lm.facebook.com,30,26
community.plotly.com,30,11
linkedin.com,29,6
