referrer,views_total,views_unique
github.com,339,90
Google,184,89
vizro.readthedocs.io,126,37
mckinsey.com,50,26
Bing,18,6
statics.teams.cdn.office.net,15,10
community.plotly.com,15,6
pypi.org,6,1
linkedin.com,5,5
l.threads.com,5,4
