url_path,views_total,views_unique
/mckinsey/vizro,230,137
/mckinsey/vizro/pulls,134,10
/mckinsey/vizro/tree/main/vizro-mcp,104,70
/mckinsey/vizro/pull/1334,38,4
/mckinsey/vizro/blob/main/vizro-mcp/README.md,32,19
/mckinsey/vizro/pull/1328,29,7
/mckinsey/vizro/tree/main/vizro-mcp/src/vizro_mcp,28,11
/mckinsey/vizro/pull/1333,28,9
/mckinsey/vizro/issues,24,9
/mckinsey/vizro/pull/1336,24,8
