url_path,views_total,views_unique
/mckinsey/vizro,836,362
/mckinsey/vizro/pulls,443,16
/mckinsey/vizro/tree/main/vizro-mcp,258,157
/mckinsey/vizro/issues,114,19
/mckinsey/vizro/blob/main/vizro-mcp/README.md,98,62
/mckinsey/vizro/pull/1286,64,14
/mckinsey/vizro/pull/1296,53,12
/mckinsey/vizro/pull/1306,46,6
/mckinsey/vizro/pull/1291,42,7
/mckinsey/vizro/pull/1300,39,4
