referrer,views_total,views_unique
Google,139,52
github.com,114,30
vizro.readthedocs.io,29,18
chatgpt.com,16,2
mckinsey.com,14,9
com.google.android.gm,12,9
community.plotly.com,6,1
medium.com,5,4
hub.docker.com,3,2
Bing,3,2
