url_path,views_total,views_unique
/mckinsey/vizro,729,374
/mckinsey/vizro/pulls,157,44
/mckinsey/vizro/issues,85,33
/mckinsey/vizro/tree/main/vizro-e2e-flow,56,29
/mckinsey/vizro/tree/main/vizro-mcp,51,37
/mckinsey/vizro/pull/1649,36,9
/mckinsey/vizro/pull/1660,33,10
/mckinsey/vizro/pull/1673,33,8
/mckinsey/vizro/pull/1671,33,7
/mckinsey/vizro/pull/1683,31,10
