referrer,views_total,views_unique
github.com,599,68
Google,497,208
vizro.readthedocs.io,189,35
vizro.mckinsey.com,44,15
Bing,44,13
mckinsey.com,37,20
pypi.org,17,2
youtube.com,15,3
vizro-demo-features.hf.space,15,2
community.plotly.com,12,7
