referrer,views_total,views_unique
github.com,465,83
Google,201,120
vizro.readthedocs.io,137,34
linkedin.com,39,7
mckinsey.com,37,18
skillsplayground.com,14,2
Bing,10,7
community.plotly.com,10,7
statics.teams.cdn.office.net,9,4
skills.sh,7,1
