referrer,views_total,views_unique
github.com,500,108
vizro.readthedocs.io,305,79
Google,246,138
community.plotly.com,71,26
mckinsey.com,53,36
Bing,19,4
statics.teams.cdn.office.net,17,13
vizro.mckinsey.com,13,9
medium.com,12,9
hub.docker.com,10,6
