referrer,views_total,views_unique
github.com,153,68
Google,97,69
vizro.readthedocs.io,44,21
mckinsey.com,43,32
linkedin.com,9,5
chatgpt.com,8,6
habr.com,7,6
Bing,7,2
teams.public.onecdn.static.microsoft,6,5
DuckDuckGo,3,2
