url_path,views_total,views_unique
/mckinsey/vizro,786,425
/mckinsey/vizro/pulls,178,14
/mckinsey/vizro/tree/main/vizro-mcp,72,46
/mckinsey/vizro/pull/1558,60,9
/mckinsey/vizro/tree/main/vizro-e2e-flow,54,29
/mckinsey/vizro/pull/1569,48,10
/mckinsey/vizro/pull/1561,48,7
/mckinsey/vizro/issues,47,18
/mckinsey/vizro/pull/1570,33,6
/mckinsey/vizro/pull/1559,32,9
