referrer,views_total,views_unique
github.com,234,81
Google,146,76
linkedin.com,41,7
vizro.readthedocs.io,35,19
mckinsey.com,34,25
hub.docker.com,7,4
chatgpt.com,6,5
skills.sh,6,1
pypi.org,5,1
community.plotly.com,4,3
