referrer,views_total,views_unique
github.com,299,79
Google,292,141
vizro.readthedocs.io,234,67
community.plotly.com,64,22
mckinsey.com,43,27
medium.com,35,11
Bing,28,9
brix.quantumblack.com,28,3
hub.docker.com,21,14
pulsemcp.com,20,7
