referrer,views_total,views_unique
github.com,327,79
Google,253,134
vizro.readthedocs.io,88,28
mckinsey.com,41,27
huggingface.co,27,3
search.brave.com,17,4
community.plotly.com,13,9
medium.com,13,7
youtube.com,8,8
vizro.mckinsey.com,8,6
