referrer,views_total,views_unique
github.com,306,69
Google,153,76
vizro.readthedocs.io,42,18
mckinsey.com,35,19
chatgpt.com,27,14
linkedin.com,17,10
tom-doerr.github.io,10,4
Bing,5,5
doubao.com,5,1
quantumblack.medium.com,3,2
