referrer,views_total,views_unique
github.com,318,57
Google,223,103
vizro.readthedocs.io,70,31
mckinsey.com,41,25
community.plotly.com,39,11
l.facebook.com,32,20
hub.docker.com,31,9
Bing,30,16
linkedin.com,25,4
m.facebook.com,21,20
