referrer,views_total,views_unique
github.com,408,122
Google,286,127
vizro.readthedocs.io,242,59
Bing,95,5
hub.docker.com,68,20
community.plotly.com,43,22
mckinsey.com,39,28
brix.quantumblack.com,13,5
glama.ai,11,5
statics.teams.cdn.office.net,9,5
