referrer,views_total,views_unique
github.com,483,86
Google,220,119
vizro.readthedocs.io,135,34
linkedin.com,43,10
mckinsey.com,36,19
community.plotly.com,27,9
statics.teams.cdn.office.net,21,6
skillsplayground.com,14,2
Bing,11,7
medium.com,10,6
