url_path,views_total,views_unique
/mckinsey/vizro,684,355
/mckinsey/vizro/pulls,153,24
/mckinsey/vizro/issues,77,26
/mckinsey/vizro/tree/main/vizro-mcp,31,24
/mckinsey/vizro/blob/a99773be7cd543a6d63c8b4c821bce4e32b056ef/README.md,24,12
/mckinsey/vizro/pull/1705,21,7
/mckinsey/vizro/pull/1710,21,5
/mckinsey/vizro/tree/main/vizro-e2e-flow,20,15
/mckinsey/vizro/pull/1707,18,8
/mckinsey/vizro/pull/1709,16,5
